Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.05598141976431987,0,0
1,0.0405706615863933,0,0
2,0.6117882752419388,1,1
3,0.3535854886421831,0,1
4,0.0,0,0
5,0.4620010689993151,0,1
6,0.015932952975994712,0,0
7,0.012692782243094553,0,0
8,0.04542676121561861,0,0
9,0.732198315784925,1,1
10,0.15140195391561354,0,0
11,0.49803529833323,1,1
12,0.05599141415420016,0,0
13,0.03293348686047879,0,0
14,0.05325323852551207,0,0
15,0.07147207466617019,0,0
16,0.037912792432107885,0,0
17,0.05620951214206904,0,0
18,0.002995054919917984,0,0
19,0.023975143898397798,0,0
20,0.11235532965943155,0,0
21,0.9766690069401252,1,1
22,0.6664272495153172,1,1
23,0.8567432675246474,1,1
24,0.015932952975994712,0,0
25,0.037912792432107885,0,0
26,0.012692782243094553,0,0
27,0.002995054919917984,0,0
28,0.015932952975994712,0,0
29,0.0,0,0
30,0.012692782243094553,0,0
31,0.012692782243094553,0,0
32,0.0,0,0
33,0.023975143898397798,0,0
34,0.015932952975994712,0,0
35,0.05551591552194028,0,0
36,0.2514583721975089,0,0
37,0.5366295084105898,1,1
38,0.6804947365233359,1,1
39,0.6566048111250021,1,1
40,0.12291543953477838,0,0
41,0.05969406791596831,0,0
42,0.22803285970991127,0,0
43,0.8067554877092052,1,1
44,0.09790843268615844,0,0
45,0.06013187242495931,0,0
46,0.012692782243094553,0,0
47,0.06013187242495931,0,0
48,0.8251230801819158,1,1
49,0.0,0,0
50,0.015932952975994712,0,0
51,0.0791874549089731,0,0
52,0.04542676121561861,0,0
53,0.012692782243094553,0,0
54,0.002995054919917984,0,0
55,0.04159426605995154,0,0
56,0.13789362115302722,0,0
57,0.002995054919917984,0,0
58,0.002995054919917984,0,0
59,0.002995054919917984,0,0
60,0.05128314942614326,0,0
61,0.002995054919917984,0,0
62,0.0,0,0
63,0.05969406791596831,0,0
64,0.0,0,0
65,0.09260881805607225,0,0
66,0.08549857957817603,0,0
67,0.3411657578693669,0,0
68,0.012692782243094553,0,0
69,0.05513276968563507,0,0
70,0.0,0,0
71,0.0,0,0
72,0.012692782243094553,0,0
73,0.0990704539695338,0,0
74,0.015932952975994712,0,0
75,0.015932952975994712,0,0
76,0.15169495728438442,0,0
77,0.08234233885903011,0,0
78,0.06013187242495931,0,0
79,0.015932952975994712,0,0
80,0.0,0,0
81,0.002995054919917984,0,0
82,0.012692782243094553,0,0
83,0.0,0,0
84,0.012692782243094553,0,0
85,0.015932952975994712,0,0
86,0.012692782243094553,0,0
87,0.0,0,0
88,0.023975143898397798,0,0
89,0.012692782243094553,0,0
90,0.047905796280705425,0,0
91,0.010388168650789861,0,0
92,0.012692782243094553,0,0
93,0.015932952975994712,0,0
94,0.015932952975994712,0,0
95,0.6935948471625237,1,0
96,0.06531837012795853,0,0
97,0.0,0,0
98,0.002995054919917984,0,0
99,0.012692782243094553,0,0
100,0.023975143898397798,0,0
101,0.012692782243094553,0,0
102,0.012692782243094553,0,0
103,0.012692782243094553,0,0
104,0.023975143898397798,0,0
105,0.012692782243094553,0,0
106,0.0,0,0
107,0.012692782243094553,0,0
108,0.06099661954025494,0,0
109,0.012692782243094553,0,0
110,0.0,0,0
111,0.012692782243094553,0,0
112,0.4147977663124418,0,0
113,0.20070881789364992,0,0
114,0.11495544008468925,0,0
115,0.21425954915635706,0,0
116,0.05598141976431987,0,0
117,0.012692782243094553,0,0
118,0.1451965030100856,0,0
119,0.012692782243094553,0,0
120,0.06959822387280598,0,0
121,0.09481790100091342,0,0
122,0.07228748486898363,0,0
123,0.0,0,0
124,0.5923140573527504,1,0
125,0.002995054919917984,0,0
126,0.002995054919917984,0,0
127,0.015932952975994712,0,0
128,0.5284941362486129,1,0
129,0.06099661954025494,0,0
130,0.012692782243094553,0,0
131,0.023975143898397798,0,0
132,0.015932952975994712,0,0
133,0.0973172568243786,0,0
134,0.002995054919917984,0,0
135,0.0,0,0
136,0.012692782243094553,0,0
137,0.015932952975994712,0,0
138,0.012692782243094553,0,0
139,0.04159426605995154,0,0
140,0.0,0,0
141,0.012692782243094553,0,0
142,0.05128314942614326,0,0
143,0.41054701843142133,0,0
144,0.23874392200851513,0,0
145,0.1364446279670338,0,0
146,0.012692782243094553,0,0
147,0.012692782243094553,0,0
148,0.012692782243094553,0,0
149,0.012692782243094553,0,0
150,0.15050281706197643,0,0
151,0.037912792432107885,0,0
152,0.0,0,0
153,0.0,0,0
154,0.0,0,0
155,0.624857772306909,1,0
156,0.07807807795698274,0,0
157,0.4690041915625813,0,0
158,0.07228748486898363,0,0
159,0.015932952975994712,0,0
160,0.012692782243094553,0,0
161,0.059580336321854895,0,0
162,0.0,0,0
163,0.5064241540693868,1,1
164,0.5654736917098652,1,1
165,0.023975143898397798,0,0
166,0.010388168650789861,0,0
167,0.0,0,0
168,0.012692782243094553,0,0
169,0.0,0,0
170,0.012692782243094553,0,0
171,0.0,0,0
172,0.0,0,0
173,0.0,0,0
174,0.11747745349696627,0,0
175,0.05551591552194028,0,0
176,0.04961481917797628,0,0
177,0.012692782243094553,0,0
178,0.4938664686775924,0,0
179,0.0,0,0
180,0.04159426605995154,0,0
181,0.10255745491055106,0,0
182,0.14921920817846004,0,0
183,0.012692782243094553,0,0
184,0.0,0,0
185,0.03293348686047879,0,0
186,0.03293348686047879,0,0
187,0.08966163659807871,0,0
188,0.03293348686047879,0,0
189,0.002995054919917984,0,0
190,0.010388168650789861,0,0
191,0.002995054919917984,0,0
192,0.0,0,0
193,0.0,0,0
194,0.0,0,0
195,0.08545654796608569,0,0
196,0.16051615428409616,0,0
197,0.0,0,0
198,0.015932952975994712,0,0
199,0.0,0,0
200,0.0,0,0
201,0.18940522786612363,0,0
202,0.16051615428409616,0,0
203,0.0,0,0
204,0.10000010081161823,0,0
205,0.0,0,0
206,0.002995054919917984,0,0
207,0.0,0,0
208,0.03293348686047879,0,0
209,0.002995054919917984,0,0
