Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.36382309508158417,0,0
1,0.4620740505697017,1,0
2,0.172092410728995,0,0
3,0.2665275749377674,0,0
4,0.11271540826471989,0,0
5,0.012594340416683286,0,0
6,0.11175070919636487,0,0
7,0.4137410214086227,0,0
8,0.22720115782230405,0,0
9,0.2112965135441321,0,0
10,0.20168050796970055,0,0
11,0.22394735976163874,0,0
12,0.14690661769107102,0,0
13,0.13504361923133526,0,0
14,0.12017499594034524,0,0
15,0.1359021728374375,0,0
16,0.11781542581304784,0,0
17,0.3000427552784003,0,0
18,0.21742203622021145,0,0
19,0.2820951186656648,0,0
20,0.07367544466434817,0,0
21,0.4578975783876226,1,0
22,0.2018956112289685,0,0
23,0.11144449419426532,0,0
24,0.40031416613681187,0,0
25,0.21881745296155883,0,0
26,0.7576965430145374,1,0
27,0.3832059414050621,0,0
28,0.06389551148366929,0,0
29,0.27990741954375725,0,0
30,0.20179342370469577,0,0
31,0.18726824383871515,0,0
32,0.41496297805007365,1,0
33,0.20504523711389863,0,0
34,0.0843287354889117,0,0
35,0.21407935105766365,0,0
36,0.2669506059262904,0,0
37,0.14669667132762784,0,0
38,0.2731077224415637,0,0
39,0.21993203748198634,0,0
40,0.16652889447912814,0,0
41,0.22748510192128624,0,0
42,0.1531804567192369,0,0
43,0.3479014956141861,0,0
44,0.18959568717118963,0,0
45,0.21784814661564253,0,0
46,0.057864425157842805,0,0
47,0.14801961799877306,0,0
48,0.21479898813589465,0,0
49,0.16668181450859898,0,0
50,0.12274303810386904,0,0
51,0.08669315265243831,0,0
52,0.21542310333255724,0,0
53,0.34957773870007475,0,0
54,0.09735286561866659,0,0
55,0.08233122196402454,0,0
56,0.21089113334777282,0,0
57,0.36676809727865883,0,0
58,0.24346799123669324,0,0
59,0.33754551427272095,0,0
60,0.14515585669435693,0,0
61,0.2578691372082784,0,0
62,0.4637188639989935,1,0
63,0.7533113342130578,1,0
64,0.14258171420150095,0,0
65,0.22004974217019516,0,0
66,0.2359889671437804,0,0
67,0.1032125381168641,0,0
68,0.1058368697859028,0,0
69,0.14564964394433227,0,0
70,0.17904645027549654,0,0
71,0.16648508427912698,0,0
72,0.47456992238443174,1,0
73,0.260579543268717,0,0
74,0.1317881387577565,0,0
75,0.07112388305154983,0,0
76,0.2044024621111114,0,0
77,0.24172570478845093,0,0
78,0.0725253494654841,0,0
79,0.07475750691254586,0,0
80,0.05559919518972728,0,0
81,0.44262235046640147,1,0
82,0.20715694174012933,0,0
83,0.12155697730868162,0,0
84,0.36222591655362757,0,0
85,0.15063691704717755,0,0
86,0.376336729532263,0,0
87,0.7277837337714097,1,0
88,0.17092921565455288,0,0
89,0.20107654307723494,0,0
90,0.11664484535996318,0,0
91,0.0719024504231002,0,0
92,0.19376395259079116,0,0
93,0.17078291086881942,0,0
94,0.3042171929279897,0,0
95,0.11774358431455445,0,0
96,0.1175466458333094,0,0
97,0.04159173584215499,0,0
98,0.06686351653325528,0,0
99,0.10907988392008042,0,0
100,0.10333355195281096,0,0
101,0.21354802208077214,0,0
102,0.40898766953235993,0,0
103,0.3386211621702864,0,0
104,0.05759356560350783,0,0
105,0.1610702127925874,0,0
106,0.10444966536023183,0,0
107,0.14888175956135571,0,0
108,0.21296668150950213,0,0
109,0.059801708410930694,0,0
110,0.1513946197661701,0,0
111,0.25992957887446955,0,0
112,0.04500581382151268,0,0
113,0.7099796904860924,1,0
114,0.13315928480380695,0,0
115,0.14225413942223064,0,0
116,0.19985624842019042,0,0
117,0.22061913105289857,0,0
118,0.28178312372847764,0,0
119,0.11895065463852941,0,0
120,0.2246910574227675,0,0
121,0.0724085970087807,0,0
122,0.09205908543937176,0,0
123,0.09721757795166469,0,0
124,0.3171649785710823,0,0
125,0.3926383979336086,0,0
126,0.14115037311744488,0,0
127,0.37652792330932305,0,0
128,0.20084311950242797,0,0
129,0.5049163395401401,1,0
130,0.3196274218317564,0,0
131,0.12813122666269489,0,0
132,0.44147522396358513,1,0
133,0.09586877757142927,0,0
134,0.19584205168370286,0,0
135,0.2287309143859797,0,0
136,0.15823644998034747,0,0
137,0.41579119782740614,1,0
138,0.29554130907113263,0,0
139,0.23186286727921915,0,0
140,0.33476971291352253,0,0
141,0.11144449419426532,0,0
142,0.07435679685015142,0,0
143,0.22180190498018784,0,0
144,0.04845511022890215,0,0
145,0.15011166396799364,0,0
146,0.1504807282425113,0,0
147,0.15533000472846428,0,0
148,0.3737407168112272,0,0
149,0.10043007233957701,0,0
150,0.17915644169609826,0,0
151,0.11823459500161632,0,0
152,0.4114221539613806,0,0
153,0.2622072975674169,0,0
154,0.31996155292390704,0,0
155,0.06496511074650453,0,0
156,0.13827075550752355,0,0
157,0.20043872054437561,0,0
158,0.3435615898597865,0,0
159,0.4114091489291562,0,0
160,0.1672900005551849,0,0
161,0.045537676450919835,0,0
162,0.052954538908704746,0,0
163,0.06424636411588032,0,0
164,0.10794697587077844,0,0
165,0.8143782608222514,1,0
166,0.30078005847873535,0,0
167,0.072895774238696,0,0
168,0.7180446649820119,1,0
169,0.09333433759574575,0,0
170,0.38423670765618645,0,0
171,0.25042860142889334,0,0
172,0.943701094991691,1,0
173,0.3519744655322895,0,0
174,0.11424214561098854,0,0
175,0.14180321570529272,0,0
176,0.3408624736360393,0,0
177,0.1506147153206569,0,0
178,0.1783971866727241,0,0
179,0.0798155849896694,0,0
180,0.14933475614909777,0,0
181,0.4244546527936238,1,0
182,0.422421078458945,1,0
