Top_K,Percentage(%),Precision,Recall,F1-Score,AUC,Anomaly_Count_In_TopK
8,0.92,0.0,0.0,0.0,0.1051,0
17,1.95,0.0,0.0,0.0,0.1051,0
26,2.98,0.0,0.0,0.0,0.1051,0
34,3.9,0.0,0.0,0.0,0.1051,0
43,4.93,0.0,0.0,0.0,0.1051,0
52,5.96,0.0,0.0,0.0,0.1051,0
61,7.0,0.0,0.0,0.0,0.1051,0
69,7.91,0.0,0.0,0.0,0.1051,0
78,8.94,0.0,0.0,0.0,0.1051,0
87,9.98,0.0,0.0,0.0,0.1051,0
130,14.91,0.0,0.0,0.0,0.1051,0
174,19.95,0.0,0.0,0.0,0.1051,0
218,25.0,0.0,0.0,0.0,0.1051,0
261,29.93,0.0038,0.0091,0.0054,0.1051,1
305,34.98,0.0033,0.0091,0.0048,0.1051,1
348,39.91,0.0029,0.0091,0.0044,0.1051,1
392,44.95,0.0026,0.0091,0.004,0.1051,1
436,50.0,0.0023,0.0091,0.0037,0.1051,1
523,59.98,0.0057,0.0273,0.0095,0.1051,3
610,69.95,0.0098,0.0545,0.0167,0.1051,6
697,79.93,0.0502,0.3182,0.0867,0.1051,35
784,89.91,0.0995,0.7091,0.1745,0.1051,78
872,100.0,0.1261,1.0,0.224,0.1051,110
