Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.8893003152141165,0,0
1,0.9035830647732167,0,0
2,0.9028103201759046,0,0
3,0.9055504785083599,0,0
4,0.8893003152141165,0,0
5,0.891752826366163,0,0
6,0.9044316835782535,0,0
7,0.9120096415259757,0,0
8,0.8850246615254268,0,0
9,0.9084543410206541,0,0
10,0.9017243642449355,0,0
11,0.9084543410206541,0,0
12,0.9195127592252907,1,0
13,0.9169404987192694,1,0
14,0.9336249576546544,1,0
15,0.9345605584749558,1,0
16,0.9178002137929736,1,0
17,0.9202296948372986,1,0
18,0.9093807184963503,0,1
19,0.9205519383650004,1,0
20,0.9020407973783364,0,0
21,0.9077649101213588,0,0
22,0.9008501721154893,0,0
23,0.9005097081250949,0,0
24,0.9071304410800827,0,0
25,0.9095841022099315,0,0
26,0.8891229250645357,0,0
27,0.9008501721154893,0,0
28,0.8905248886273642,0,0
29,0.889394906089241,0,0
30,0.9154167679189293,1,0
31,0.9088011847373781,0,0
32,0.9071097444682689,0,0
33,0.9326200049543488,1,0
34,0.9152476864169659,1,0
35,0.9011900170981785,0,0
36,0.9066195293691356,0,0
37,0.9046968243702214,0,0
38,0.9331108105090435,1,1
39,0.9108559862851776,0,0
40,0.9108559862851776,0,0
41,0.9059214770829901,0,1
42,0.9091311182009849,0,0
43,0.9077746825984119,0,0
44,0.8939943821311289,0,0
45,0.9294043809457783,1,1
46,0.918706338110252,1,0
47,0.9103181035261525,0,0
48,0.9028354329841843,0,0
49,0.9146226602831357,0,0
50,0.9068674137289974,0,0
51,0.9004587703744587,0,0
52,0.893399573725953,0,0
53,0.912034687327862,0,0
54,0.9226089135927852,1,0
55,0.906703463648229,0,0
56,0.9213741151021697,1,0
57,0.9261213958406396,1,0
58,0.9061022907631404,0,0
59,0.8961225809184393,0,0
60,0.9014394653806554,0,0
61,0.9075406798104801,0,0
62,0.8929333721416203,0,0
63,0.8996529437710568,0,0
64,0.9151622877325539,1,0
65,0.9151622877325539,1,0
66,0.9046183764118088,0,0
67,0.903441973397697,0,0
68,0.9133620712866024,0,0
69,0.9077983564659673,0,0
70,0.8924106590007541,0,0
71,0.899856459630805,0,0
72,0.9044681189699667,0,0
73,0.8999427164935495,0,1
74,0.9218116455995069,1,0
75,0.9034213853677302,0,0
76,0.9034213853677302,0,0
77,0.9077569783086673,0,0
78,0.9094474876229032,0,0
79,0.9222752980428148,1,1
80,0.9105795359261069,0,0
81,0.920794321084274,1,0
82,0.9043425434005136,0,0
83,0.9124562154728411,0,0
84,0.9189932444862847,1,0
85,0.9091021253141102,0,0
86,0.9179533049661042,1,0
87,0.893584761817739,0,0
88,0.9171798486280023,1,0
89,0.9005654223796967,0,0
90,0.9044022427232159,0,0
91,0.9179533049661042,1,0
92,0.9176224693620496,1,0
93,0.893584761817739,0,0
94,0.9433168235255747,1,1
95,0.9313048253387601,1,0
96,0.9139722098421512,0,0
97,0.8995933561591443,0,0
98,0.9032593580342327,0,0
99,0.897568108731739,0,0
100,0.900266787629605,0,0
101,0.9010954744553421,0,0
102,0.897568108731739,0,0
103,0.903875781555186,0,0
104,0.8965693405457322,0,0
105,0.903875781555186,0,0
106,0.924956767760537,1,0
107,0.9128790727312419,0,0
108,0.9127016438354678,0,0
109,0.9240700517364311,1,0
110,0.8970145284487454,0,0
111,0.9041279913776693,0,0
112,0.9043697991674917,0,0
113,0.9094332118276853,0,0
114,0.8970145284487454,0,0
115,0.9088963863125264,0,0
116,0.8999598552328887,0,0
117,0.8934976891741168,0,0
118,0.9033788107728798,0,0
119,0.9076168928865271,0,0
120,0.9135924520585826,0,0
121,0.9033788107728798,0,0
122,0.8990673899082284,0,0
123,0.8921278470766578,0,0
124,0.906215557337858,0,0
125,0.91413337157861,0,0
126,0.9040494722036188,0,0
127,0.9026769547328944,0,0
128,0.9083821678878059,0,0
129,0.8990912780652693,0,0
130,0.9135552961775654,0,0
131,0.9233574539422094,1,0
132,0.9233574539422094,1,0
133,0.909342725838034,0,0
134,0.9084446033486416,0,0
135,0.9135847645356405,0,0
136,0.8957963765577895,0,0
137,0.9013908677547622,0,0
138,0.8942897514705515,0,0
139,0.8940214487618374,0,0
140,0.9135847645356405,0,0
141,0.8957963765577895,0,0
142,0.9212937106260262,1,0
143,0.907079142891746,0,0
144,0.9212937106260262,1,0
145,0.9113130877647652,0,0
146,0.919863977414517,1,0
147,0.9126616996378247,0,0
148,0.9021385546944364,0,0
149,0.9139989367155225,0,0
150,0.9032205108004179,0,0
151,0.9407346495674678,1,1
152,0.9036835422544324,0,0
153,0.9036835422544324,0,0
154,0.9130423163053271,0,0
155,0.9125500088226071,0,0
156,0.9130423163053271,0,0
157,0.9125500088226071,0,0
158,0.8986928245311262,0,0
159,0.9030763804480059,0,0
160,0.9053448175732886,0,0
161,0.9204249376565783,1,1
162,0.898641559361445,0,0
163,0.9167970794430579,1,0
164,0.9205831273382028,1,0
165,0.9091918083036558,0,0
166,0.908464381633106,0,0
167,0.9133689707506004,0,1
168,0.9118332987643982,0,0
169,0.9127541566123628,0,0
170,0.9151989171111914,1,1
171,0.8851344414762268,0,0
172,0.8851344414762268,0,0
173,0.9112790870323267,0,0
174,0.8919617055019033,0,0
175,0.909247911888653,0,0
176,0.8919617055019033,0,0
177,0.9014074789528869,0,0
178,0.90167337776626,0,0
179,0.8971408342356801,0,0
180,0.8971408342356801,0,0
181,0.9129458733738932,0,0
182,0.8987115540861851,0,0
183,0.9045194810977053,0,0
184,0.9049533663243456,0,0
185,0.9125979560487767,0,0
186,0.895916267936925,0,0
187,0.9027623958077658,0,0
188,0.8921782355994408,0,0
189,0.895484191181297,0,0
190,0.9067793943992719,0,0
191,0.9052384669639948,0,0
192,0.9145230777819241,0,0
193,0.8914361172098062,0,0
194,0.8914361172098062,0,0
