Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.09922202676534653,0,0
1,0.0856175571680069,0,0
2,0.0889708623290062,0,0
3,0.13301104307174683,1,0
4,0.07280471920967102,0,0
5,0.10677406191825867,1,0
6,0.09409812092781067,0,0
7,0.09074488282203674,0,0
8,0.08978576213121414,0,0
9,0.08878199756145477,0,0
10,0.11041893064975739,1,0
11,0.08275069296360016,0,0
12,0.08079700171947479,0,0
13,0.12200009077787399,1,0
14,0.14043930172920227,1,0
15,0.08987811207771301,0,0
16,0.09347976744174957,0,0
17,0.08346474915742874,0,0
18,0.12807796895503998,1,0
19,0.08539161086082458,0,0
20,0.09379655867815018,0,0
21,0.07815449684858322,0,0
22,0.08128763735294342,0,0
23,0.07262372225522995,0,0
24,0.0743289664387703,0,0
25,0.09647165238857269,0,0
26,0.07916028052568436,0,0
27,0.07614511996507645,0,0
28,0.08165892213582993,0,0
29,0.07923257350921631,0,0
30,0.09472096711397171,0,0
31,0.09596475958824158,0,0
32,0.06995657086372375,0,0
33,0.09948882460594177,0,0
34,0.06910715997219086,0,0
35,0.07111751288175583,0,0
36,0.07029090076684952,0,0
37,0.06753750890493393,0,0
38,0.07088791579008102,0,0
39,0.11030054837465286,1,0
40,0.08540022373199463,0,0
41,0.07537774741649628,0,0
42,0.10034216940402985,0,0
43,0.0730961263179779,0,0
44,0.07590491324663162,0,0
45,0.09074004739522934,0,0
46,0.10028833895921707,0,0
47,0.09062238782644272,0,0
48,0.07612193375825882,0,0
49,0.09884218126535416,0,0
50,0.10469257831573486,1,0
51,0.0939662978053093,0,0
52,0.11234767735004425,1,0
53,0.08942283689975739,0,0
54,0.08020811527967453,0,0
55,0.08467997610569,0,0
56,0.09017819911241531,0,0
57,0.08353245258331299,0,0
58,0.10551361739635468,1,0
59,0.14627578854560852,1,0
60,0.11968079209327698,1,0
61,0.10105860233306885,0,0
62,0.08160856366157532,0,0
63,0.09510903060436249,0,0
64,0.09300073236227036,0,0
65,0.0708799660205841,0,0
66,0.09828587621450424,0,0
67,0.08509219437837601,0,0
68,0.0992271825671196,0,0
69,0.13266059756278992,1,0
70,0.09483523666858673,0,0
71,0.09698508679866791,0,0
72,0.075966976583004,0,0
73,0.13185907900333405,1,0
74,0.09531160444021225,0,0
75,0.09451755881309509,0,0
76,0.0888754278421402,0,0
77,0.0867168977856636,0,0
78,0.10080046951770782,0,0
79,0.08403725177049637,0,0
80,0.0948655903339386,0,0
81,0.06799542903900146,0,0
82,0.08794547617435455,0,0
83,0.10383712500333786,1,0
84,0.08771724998950958,0,0
85,0.07739453762769699,0,0
86,0.08531929552555084,0,0
87,0.09943541884422302,0,0
88,0.0816648006439209,0,0
89,0.08790670335292816,0,0
90,0.08852139860391617,0,0
91,0.08817168325185776,0,0
92,0.09914074838161469,0,0
93,0.08449837565422058,0,0
94,0.0905814841389656,0,0
95,0.12941941618919373,1,0
96,0.10812163352966309,1,0
97,0.07970138639211655,0,0
98,0.09237674623727798,0,0
99,0.09936854243278503,0,0
100,0.083063043653965,0,0
101,0.08370472490787506,0,0
102,0.07517467439174652,0,0
103,0.08282562345266342,0,0
104,0.07452833652496338,0,0
105,0.10646425932645798,1,0
106,0.07701320201158524,0,0
107,0.08390584588050842,0,0
108,0.08220743387937546,0,0
109,0.08812073618173599,0,0
110,0.13385070860385895,1,0
111,0.077669657766819,0,0
112,0.10549545288085938,1,0
113,0.08868108689785004,0,0
114,0.08329776674509048,0,0
115,0.12822550535202026,1,0
116,0.08582393079996109,0,0
117,0.0765603557229042,0,0
118,0.09884297102689743,0,0
119,0.08416748046875,0,0
120,0.08418533205986023,0,0
121,0.15969602763652802,1,0
122,0.10731315612792969,1,0
123,0.1114346832036972,1,0
124,0.12413501739501953,1,0
125,0.07913140207529068,0,0
126,0.07874608039855957,0,0
127,0.11055386066436768,1,0
128,0.07831018418073654,0,0
129,0.09459877014160156,0,0
130,0.10416045784950256,1,1
131,0.1270914375782013,1,1
132,0.12665821611881256,1,1
133,0.1300024837255478,1,1
134,0.10934236645698547,1,1
135,0.1348385214805603,1,1
136,0.11561269313097,1,1
137,0.14906834065914154,1,1
138,0.12206664681434631,1,1
139,0.1297757774591446,1,1
140,0.1477067768573761,1,1
141,0.12439528852701187,1,1
142,0.11127495765686035,1,1
143,0.09830256551504135,0,1
144,0.10641351342201233,1,1
145,0.10008709877729416,0,1
146,0.11694085597991943,1,1
147,0.131343275308609,1,1
148,0.11636827886104584,1,1
149,0.11461935937404633,1,1
150,0.10311084240674973,1,1
151,0.12417072802782059,1,1
152,0.10951269418001175,1,1
153,0.13278797268867493,1,1
154,0.11436988413333893,1,1
155,0.13696220517158508,1,1
156,0.10272764414548874,1,1
157,0.1333216428756714,1,1
158,0.11801498383283615,1,1
159,0.13933955132961273,1,1
