Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.6605271878737804,0,0
1,0.7485955919310385,1,0
2,0.6109217063475764,0,0
3,0.6443007479021868,0,0
4,0.6536671175390986,0,0
5,1.0,1,0
6,0.7542023784680519,1,0
7,0.6616985388409746,0,0
8,0.6497568892602564,0,0
9,0.6300532541135825,0,0
10,0.6118736735734118,0,0
11,0.627720496459005,0,0
12,0.5766091266651748,0,0
13,0.6327366733708061,0,0
14,0.5973650101384078,0,0
15,0.6304581680792345,0,0
16,0.6292122684362028,0,0
17,0.6281510714420758,0,0
18,0.6030936936633209,0,0
19,0.5694642115650096,0,0
20,0.624690426486338,0,0
21,0.5998012011970368,0,0
22,0.6908008806715994,1,0
23,0.6333516082973887,0,0
24,0.6321700613592848,0,0
25,0.6731812563811499,1,0
26,0.7075805600437937,1,0
27,0.6389901793407002,0,0
28,0.66834361005178,1,0
29,0.7461155091150931,1,0
30,0.9613689059360717,1,0
31,0.7190587131282443,1,0
32,0.6330205949856903,0,0
33,0.5543971138101436,0,0
34,0.5756454720915326,0,0
35,0.7410661616957877,1,0
36,0.5948394777219294,0,0
37,0.6068788509827463,0,0
38,0.5811437438880934,0,0
39,0.6448130873615547,0,0
40,0.6140031428942575,0,0
41,0.5457873436645058,0,0
42,0.5447111223963009,0,0
43,0.5646029942995837,0,0
44,0.5745587589555253,0,0
45,0.5745994582080447,0,0
46,0.702156834038006,1,0
47,0.6352484320980828,0,0
48,0.560519379749432,0,0
49,0.6635559932131658,1,0
50,0.5857998981903575,0,0
51,0.6002682940304771,0,0
52,0.5236521298592054,0,0
53,0.5551172039129675,0,0
54,0.596723653216165,0,0
55,0.6069735153906066,0,0
56,0.561388789090389,0,0
57,0.5712158467821746,0,0
58,0.6402572125994385,0,0
59,0.6852420320982411,1,0
60,0.5916570514155083,0,0
61,0.6602616914433334,0,0
62,0.5232098733537799,0,0
63,0.6267176194203893,0,0
64,0.6019336882435414,0,0
65,0.6242721648435071,0,0
66,0.6125323758473367,0,0
67,0.621826710266625,0,0
68,0.6453030434943154,0,0
69,0.5816013102500709,0,0
70,0.7842413173191314,1,0
71,0.579366701102196,0,0
72,0.5770938973510087,0,0
73,0.6052725234065242,0,0
74,0.5416338342926843,0,0
75,0.5311894063658866,0,0
76,0.6544776285136084,0,0
77,0.548717150649075,0,0
78,0.723488891031418,1,0
79,0.8630025521163238,1,0
80,0.5492009608384659,0,0
81,0.5831233148617166,0,0
82,0.7165412419148706,1,0
83,0.5317563568938319,0,0
84,0.5216237137268871,0,0
85,0.5303151791053379,0,0
86,0.6396741182980539,0,0
87,0.509112119592103,0,0
88,0.6492740287309823,0,0
89,0.6078568022125401,0,0
90,0.5568245155365145,0,0
91,0.7913701872900726,1,0
92,0.5814472462410528,0,0
93,0.649237256542048,0,0
94,0.5790560824251847,0,0
95,0.6982772286940231,1,0
96,0.5424559899278129,0,0
97,0.599569847239322,0,0
98,0.5839221643249518,0,0
99,0.5429083240589156,0,0
100,0.5417331200885652,0,0
101,0.5411909471252778,0,0
102,0.5021758807156147,0,0
103,0.6773196573138667,1,0
104,0.5376463063109659,0,0
