Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.8439366982155547,1,0
1,0.84060087935998,1,0
2,0.8346910615706618,1,0
3,0.8313893640623076,1,0
4,0.8362809534085902,1,0
5,0.8698333162017675,1,0
6,0.8380606014353491,1,0
7,0.8375225499152422,1,0
8,0.8366144535225686,1,0
9,0.8617327315821564,1,0
10,0.8753524623857245,1,0
11,0.8330289685885872,1,0
12,0.8722497779297391,1,0
13,0.8651321871808717,1,0
14,0.8369751089891547,1,0
15,0.8275862387737478,1,0
16,0.8357866870138799,1,0
17,0.847935828669151,1,0
18,0.844855777160125,1,0
19,0.8671614851696869,1,0
20,0.8720864901519754,1,0
21,0.8493442668712703,1,0
22,0.8353015402582882,1,0
23,0.8361702789103294,1,0
24,0.8392069998836704,1,0
25,0.8381175954248014,1,0
26,0.8265415605293757,1,0
27,0.828799061544915,1,0
28,0.8310894057333149,1,0
29,0.8335232554062119,1,0
30,0.8724309767048108,1,0
31,0.8355303955079355,1,0
32,0.9040164621523452,1,0
33,0.8729865489451781,1,0
34,0.8321886459606113,1,0
35,0.8389453231219524,1,0
36,0.8826805529949074,1,0
37,0.8323723083294299,1,0
38,0.8382818496080832,1,0
39,0.8382818496080832,1,0
40,0.8347054963115883,1,0
41,0.8423247384522653,1,0
42,0.8341873261895839,1,0
43,0.8507596949139626,1,0
44,0.870998227722127,1,0
45,0.8361681441045372,1,0
46,0.8700660009283694,1,0
47,0.8843712123045582,1,0
48,0.8440383760183021,1,0
49,0.8409299909122435,1,0
50,0.883490896419251,1,0
51,0.8698900760717818,1,0
52,0.839451904747879,1,0
53,0.8384917555202192,1,0
54,0.8718409809448391,1,0
55,0.8708503205268967,1,0
56,0.8770448134557651,1,0
57,0.8245716620845562,1,0
58,0.8310963923837682,1,0
59,0.8655104274883537,1,0
60,0.8376352928146749,1,0
61,0.8804294276463973,1,0
62,0.8812215107882845,1,0
63,0.8368637533862728,1,0
64,0.8795716317809417,1,0
65,0.8429424864559658,1,0
66,0.870166481590147,1,0
67,0.8715817448980978,1,0
68,0.8719246821529936,1,0
69,0.8771622414827059,1,0
70,0.8806676906867216,1,0
71,0.8761201761211572,1,0
72,0.8361103937477408,1,0
73,0.8386227250248485,1,0
74,0.832034340059739,1,0
75,0.8329686026604978,1,0
76,0.8307946422271895,1,0
77,0.8278088214312189,1,0
78,0.8778688885328476,1,0
79,0.834404129411709,1,0
80,0.8383227800821984,1,0
81,0.8363943618894893,1,0
82,0.8370276497240695,1,0
83,0.8707645954488064,1,0
84,0.8493448908558832,1,0
85,0.8370149912793954,1,0
86,0.8381252567869679,1,0
87,0.8720535507759579,1,0
88,0.835200899509639,1,0
89,0.8732120945186247,1,0
90,0.8708427435611716,1,0
91,0.8493442668712703,1,0
92,0.8816938760350225,1,0
93,0.8339372822879513,1,0
94,0.8386128904565059,1,0
95,0.838133105795896,1,0
96,0.8723489752186164,1,0
97,0.8766326039878616,1,0
98,0.8468431310697316,1,0
99,0.8771904285640132,1,0
100,0.9119679761237047,1,0
101,0.8471729599348314,1,0
