Original_Index,Anomaly_Score,Detection_Result,True_Label,Split
0,0.9905390739440918,1,1,unlabeled
1,0.8678299784660339,1,1,unlabeled
2,0.9871517419815063,1,1,train
3,0.0071059358306229115,0,0,unlabeled
4,0.037024013698101044,0,0,unlabeled
5,0.006242412608116865,0,0,unlabeled
6,0.9839246273040771,1,1,unlabeled
7,0.0007304066093638539,0,0,train
8,0.9847216010093689,1,1,unlabeled
9,0.006379603873938322,0,1,unlabeled
10,0.00519687170162797,0,0,unlabeled
11,0.005361075978726149,0,0,train
12,0.058438558131456375,0,1,unlabeled
13,0.00290946033783257,0,0,unlabeled
14,0.9922031164169312,1,1,unlabeled
15,0.9883995056152344,1,0,val
16,0.013140303082764149,0,0,unlabeled
17,0.00959357712417841,0,0,train
18,0.9789431691169739,1,1,unlabeled
19,0.0016388522926717997,0,0,unlabeled
20,0.9297401309013367,1,1,unlabeled
21,0.37995097041130066,1,1,train
22,0.989173173904419,1,1,unlabeled
23,0.695366621017456,1,1,unlabeled
24,0.9783481955528259,1,1,unlabeled
25,0.007719308137893677,0,0,unlabeled
26,0.9803428053855896,1,1,train
27,0.0246934462338686,0,0,unlabeled
28,0.003571759443730116,0,0,unlabeled
29,0.01616569235920906,0,0,unlabeled
30,0.02590894140303135,0,0,unlabeled
31,0.7714041471481323,1,1,unlabeled
32,0.34611088037490845,0,1,unlabeled
33,0.004653153009712696,0,0,unlabeled
34,0.9815996289253235,1,1,unlabeled
35,0.9977635145187378,1,1,unlabeled
36,0.15098586678504944,0,0,train
37,0.0054777623154222965,0,0,unlabeled
38,0.0015852253418415785,0,0,unlabeled
39,0.0005922715063206851,0,0,unlabeled
40,0.2198825180530548,0,0,unlabeled
41,0.9916759729385376,1,1,unlabeled
42,0.04457366093993187,0,0,unlabeled
43,0.06739205121994019,0,1,unlabeled
44,0.9867063164710999,1,1,val
45,0.0025779379066079855,0,0,unlabeled
46,0.815654456615448,1,1,unlabeled
47,0.959681510925293,1,0,train
48,0.6062032580375671,1,1,unlabeled
49,0.0006204622332006693,0,0,val
50,0.9936655163764954,1,1,unlabeled
51,0.9847555756568909,1,1,unlabeled
52,0.9818050265312195,1,1,unlabeled
53,0.9884765148162842,1,1,unlabeled
54,0.9639598727226257,1,1,unlabeled
55,0.011886386200785637,0,0,unlabeled
56,0.09055650979280472,0,0,unlabeled
57,0.9593170881271362,1,1,unlabeled
58,0.369854599237442,0,0,unlabeled
59,0.0373261421918869,0,0,unlabeled
60,0.9948214292526245,1,1,unlabeled
61,0.9624348282814026,1,1,train
62,0.3454149067401886,0,0,unlabeled
63,0.9676799178123474,1,1,unlabeled
64,0.007763779256492853,0,0,unlabeled
65,0.0015295802149921656,0,0,unlabeled
66,0.923923671245575,1,1,unlabeled
67,0.4985389709472656,1,1,unlabeled
68,0.9954355359077454,1,1,unlabeled
69,0.0037903052289038897,0,0,train
70,0.5718443393707275,1,1,unlabeled
71,0.8747801184654236,1,1,unlabeled
72,0.9663768410682678,1,1,unlabeled
73,0.024068327620625496,0,0,unlabeled
74,0.0007166751893237233,0,0,unlabeled
75,0.9638718962669373,1,1,unlabeled
76,0.9943082928657532,1,1,val
