Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.754067779951854,1,1
1,0.7512478179966894,1,0
2,0.7585102657194105,1,1
3,0.7538327919985555,1,1
4,0.7506437303629023,1,0
5,0.7478012143338805,1,0
6,0.7596069212831524,1,1
7,0.7542132005146432,1,1
8,0.7447799277379309,1,0
9,0.7571450690139523,1,1
10,0.7483607408523694,1,0
11,0.7454288858452012,1,1
12,0.7556175911951636,1,0
13,0.7475439056017996,1,1
14,0.7606702031571194,1,0
15,0.7507331505777972,1,1
16,0.7549520171663403,1,0
17,0.7522773484825065,1,0
18,0.7535642274759289,1,1
19,0.7537992154292275,1,1
20,0.7578388449195579,1,1
21,0.7422732939003153,1,0
22,0.7559141082034699,1,1
23,0.7561547067482758,1,1
24,0.7572345927944731,1,1
25,0.7490881745923295,1,0
26,0.747532649811254,1,1
27,0.7471913513367281,1,1
28,0.7410312535141038,0,1
29,0.7512704858757699,1,0
30,0.759248832980005,1,1
31,0.7553546589452764,1,1
32,0.747532649811254,1,1
33,0.7532620448803452,1,0
34,0.7541236767341224,1,1
35,0.7514999173653827,1,0
36,0.7444889911829955,1,1
37,0.7496532249887452,1,1
38,0.7506886287032816,1,0
39,0.7581074094421844,1,1
40,0.7541236767341224,1,0
41,0.7581633767717357,1,0
42,0.7386589493420823,0,1
43,0.7445113632153043,1,0
44,0.7492951287949217,1,1
45,0.7476221735917749,1,0
46,0.7472193173145487,1,1
47,0.7491160880528159,1,1
48,0.7591928416751574,1,0
49,0.7604405476865268,1,0
50,0.7556399274911213,1,0
51,0.7492335778111574,1,0
52,0.7603006971887579,1,1
53,0.7440637253696628,1,1
54,0.7497372068405141,1,1
55,0.7539614190017022,1,1
56,0.7509235163820038,1,0
57,0.7580794434643637,1,0
58,0.751516382519316,1,0
59,0.7535306094029718,1,0
60,0.7442204266603689,1,1
61,0.7559141082034699,1,1
62,0.7568765044913257,1,1
63,0.7573240962639172,1,1
64,0.7542132005146432,1,0
65,0.7510801477121705,1,0
66,0.74744314634181,1,0
67,0.7601719831639002,1,0
68,0.7473703920788337,1,0
69,0.731049569860912,0,1
70,0.752098592447071,1,0
71,0.7550412915557586,1,1
72,0.7529098811091721,1,0
73,0.7548286388290202,1,0
74,0.7581074094421844,1,0
75,0.7514383387024115,1,0
76,0.7567313023837721,1,0
77,0.7546720086241346,1,0
78,0.7418424716452685,1,1
79,0.7559141195412825,1,0
80,0.7599204280197959,1,0
81,0.7534019697435087,1,0
82,0.7402143684392777,0,1
83,0.7470964634035183,1,0
84,0.7590305839427374,1,0
85,0.747253094733685,1,0
86,0.7559756794983109,1,0
87,0.7471745818191834,1,0
88,0.7557518618088623,1,0
89,0.7411878842738735,0,1
90,0.7375622937783404,0,1
91,0.7581969332227052,1,0
92,0.7462569768863166,1,0
93,0.7486293053749958,1,1
94,0.747611187976407,1,0
95,0.7480026728602988,1,0
96,0.7559700380501831,1,0
97,0.7497259510499684,1,0
98,0.7569660282718466,1,0
99,0.7463465006668375,1,0
100,0.7578167039005866,1,0
101,0.7586893064615162,1,0
102,0.7601719831639002,1,0
103,0.7581633767717357,1,0
104,0.757413620044438,1,0
105,0.7478012143338805,1,1
106,0.7574639899940624,1,0
107,0.7544817650372698,1,1
108,0.7550412915557586,1,1
109,0.751516382519316,1,1
110,0.7492951287949217,1,0
111,0.7500393746721917,1,1
112,0.7569607338733848,1,0
113,0.7497259510499684,1,1
114,0.7457534741324522,1,1
115,0.7579507307580097,1,0
116,0.7477006081913019,1,1
117,0.7577325545166889,1,0
118,0.7553996676861033,1,0
119,0.7494910396606494,1,1
120,0.7497372068405141,1,0
121,0.7484502646328902,1,1
122,0.7427097112495834,1,0
123,0.7520536941066918,1,0
124,0.747913149079778,1,1
125,0.7610730404099006,1,0
126,0.7579899196838429,1,0
127,0.7518075595596848,1,0
128,0.7498154748304893,1,0
129,0.7561379372307312,1,1
130,0.7557071149756844,1,0
131,0.7537823782595965,1,1
132,0.7577104438725147,1,0
133,0.7462569768863166,1,1
134,0.7515278624829324,1,0
135,0.7453226518774053,1,1
136,0.752999404889693,1,0
137,0.7451603213225746,1,0
138,0.7429559196992553,1,0
139,0.7579899196838429,1,0
140,0.7543418980650729,1,0
141,0.7575926607865436,1,1
142,0.742978315743221,1,1
143,0.7557518618088623,1,0
144,0.749591645803228,1,0
145,0.7742215541176563,1,0
146,0.7670822140797667,1,0
147,0.7471018275562071,1,1
148,0.7604797379308637,1,0
149,0.7576821845670645,1,1
150,0.7448190228480487,1,0
151,0.7593049748679966,1,0
152,0.7460779361442108,1,0
153,0.7432468802658476,1,1
154,0.7563004801287253,1,0
155,0.7556399274911213,1,0
156,0.7582864366921492,1,0
157,0.7494126050611223,1,0
158,0.7544817650372698,1,1
159,0.7571450690139523,1,0
160,0.7571450690139523,1,1
161,0.7567645697454283,1,0
162,0.7393527252476878,0,1
163,0.7559141195412825,1,0
164,0.747040276572443,1,0
165,0.7588739537378518,1,0
166,0.7557071149756844,1,0
167,0.7559756794983109,1,1
168,0.7543418980650729,1,0
169,0.7581969332227052,1,0
170,0.7396324957366036,0,1
171,0.7578388449195579,1,0
172,0.7573020323479107,1,0
173,0.7539614190017022,1,0
174,0.7593606945017991,1,0
175,0.7564232712709024,1,1
176,0.7586445249952966,1,1
177,0.7549517677752378,1,0
178,0.7483607408523694,1,1
179,0.759248832980005,1,0
180,0.7445113632153043,1,1
181,0.7485286992324173,1,1
182,0.7335561891684433,0,1
183,0.747913149079778,1,1
184,0.7562386025728096,1,0
185,0.755623223467903,1,0
186,0.7569660282718466,1,1
187,0.732728098127328,0,1
188,0.7573240962639172,1,0
189,0.7540733335424463,1,0
190,0.7604911832374124,1,0
191,0.750929187401244,1,0
192,0.7557071149756844,1,1
193,0.7522496273645125,1,0
194,0.7512478179966894,1,1
195,0.741042459480393,0,1
196,0.7563169779728369,1,0
197,0.750375001348978,1,1
198,0.7452498451030954,1,1
199,0.7527699734000801,1,0
200,0.7447294990675278,1,0
201,0.7559756794983109,1,0
202,0.7506435658716046,1,0
203,0.7634230382275523,1,0
204,0.7561826840639091,1,0
205,0.7494686423178876,1,1
206,0.7585102657194105,1,0
207,0.7581969332227052,1,1
208,0.7565855290033225,1,0
209,0.7564232712709024,1,0
210,0.7469228003062424,1,0
211,0.7583480079869903,1,1
212,0.7519307396204294,1,0
213,0.7388044046954882,0,1
214,0.7606028054189469,1,0
215,0.7587788302420371,1,1
216,0.7481817136024045,1,0
217,0.7472193173145487,1,0
218,0.7448190228480487,1,0
219,0.7411878842738735,0,1
220,0.7495469103078627,1,1
221,0.757547960183991,1,0
222,0.7591928416751574,1,0
223,0.7521881162275919,1,0
224,0.7487188291555167,1,1
225,0.7544817650372698,1,0
226,0.750375001348978,1,0
227,0.747913149079778,1,0
228,0.741299747505794,0,1
229,0.7584207419388896,1,0
230,0.7390729692181147,0,1
231,0.755623223467903,1,1
232,0.7578948122491092,1,0
233,0.7345185295966755,0,1
234,0.7603006971887579,1,0
235,0.7515894411459035,1,0
236,0.7450875873706753,1,0
237,0.7541236767341224,1,0
238,0.7594614061977841,1,0
239,0.7596292590244257,1,0
240,0.7591425182604783,1,0
241,0.7470123240867632,1,0
242,0.7491160880528159,1,1
243,0.7479467753711666,1,1
244,0.7575594089550731,1,0
245,0.7467437595641366,1,0
246,0.7554891914666242,1,0
247,0.745518409625722,1,1
248,0.7591425182604783,1,0
249,0.7571564501559271,1,0
250,0.7588739537378518,1,0
251,0.7507666730427321,1,0
252,0.742015975314989,1,1
253,0.7536928544790756,1,1
254,0.7561379372307312,1,0
255,0.7583759604726701,1,1
256,0.7342499650740489,0,1
257,0.7493846525754425,1,1
258,0.7576821845670645,1,0
259,0.757413620044438,1,1
260,0.7567813267122842,1,0
261,0.7478124701244262,1,0
262,0.7495469103078627,1,0
263,0.7452498451030954,1,1
264,0.7583706976171742,1,0
265,0.7347983000855912,0,1
266,0.749289716242823,1,0
267,0.7459884123636901,1,1
268,0.7579283687000786,1,1
269,0.7513317532551613,1,1
270,0.7498154748304893,1,1
271,0.7454457366277725,1,1
272,0.747040276572443,1,0
273,0.7493230812806014,1,1
274,0.7606028054189469,1,0
275,0.7553713629684947,1,0
276,0.7554832972862358,1,0
277,0.7471913513367281,1,1
278,0.7484169239304674,1,0
279,0.7512478179966894,1,1
