Original_Index,Anomaly_Score,Detection_Result,True_Label
0,-0.39569607,0,0
1,0.6166666,0,0
2,0.4004466,0,0
3,-0.3248337,0,0
4,0.79888916,0,0
5,1.7966436,0,0
6,0.434138,0,0
7,0.92677927,0,0
8,0.8559171,0,0
9,1.4043415,0,0
10,-0.2781629,0,0
11,1.4510127,0,0
12,0.24607067,0,0
13,1.0707986,0,0
14,0.4004466,0,0
15,-0.3248337,0,0
16,1.2941668,0,0
17,-0.3248337,0,0
18,-0.27816287,0,0
19,0.44711757,0,0
20,-0.3248337,0,0
21,-0.27816296,0,0
22,1.9653413,0,0
23,-0.39569607,0,0
24,-0.39569607,0,0
25,0.20379372,0,0
26,2.3668275,0,0
27,0.8801082,0,0
28,1.412809,0,0
29,1.1225281,0,0
30,2.2185664,0,0
31,2.9524803,0,0
32,0.7280272,0,0
33,0.44711742,0,0
34,0.19939947,0,0
35,2.5181603,0,0
36,-0.34902495,0,0
37,0.9267794,0,0
38,-0.27816296,0,0
39,0.27465564,0,0
40,0.8559171,0,0
41,0.44711742,0,0
42,0.44711748,0,0
43,0.40044665,0,0
44,-0.27816296,0,0
45,0.12853746,0,0
46,0.43413812,0,0
47,0.27465564,0,0
48,0.19939947,0,0
49,1.3408381,0,0
50,1.4043415,0,0
51,-0.39569607,0,0
52,0.5179796,0,0
53,0.19939947,0,0
54,-0.39569607,0,0
55,0.88010824,0,0
56,-0.27816296,0,0
57,-0.34902495,0,0
58,1.2302806,0,0
59,0.434138,0,0
60,0.8559171,0,0
61,2.0596526,0,0
62,0.9999363,0,0
63,0.20379372,0,0
64,3.989875,1,0
65,0.20379372,0,0
66,0.27465573,0,0
67,0.20379372,0,0
68,1.408736,0,0
69,0.8559171,0,0
70,4.8630013,1,0
71,0.85591716,0,0
72,0.79888916,0,0
73,2.0038314,0,0
74,-0.27816296,0,0
75,0.24607067,0,0
76,3.0233426,0,0
77,-0.34902495,0,0
78,2.9310334,0,0
79,3.3475575,0,0
80,2.232114,0,0
81,1.9887903,0,0
82,2.2833874,0,0
83,-0.27816296,0,0
84,0.19939938,0,0
85,0.12853737,0,0
86,2.2959652,0,0
87,0.17520829,0,0
88,1.169199,0,0
89,1.8184001,0,0
90,0.79888916,0,0
91,1.4367987,0,0
92,0.27465552,0,0
93,1.965628,0,0
94,0.27465564,0,0
95,2.1872177,0,0
96,0.92677927,0,0
97,1.9653412,0,0
98,0.20379372,0,0
99,0.9999363,0,0
100,0.99993646,0,0
101,-0.39569607,0,0
102,0.19939947,0,0
103,1.1694854,0,0
104,-0.39569607,0,0
105,3.6228325,0,0
106,-0.395696,0,0
107,0.17520829,0,0
108,2.232114,0,0
109,0.9999364,0,0
110,0.12853746,0,0
111,0.17520829,0,0
112,-0.39569607,0,0
113,1.4043415,0,0
114,2.822298,0,0
115,0.19939943,0,0
116,0.20379372,0,0
117,2.1854432,0,0
118,1.7642944,0,0
119,-0.395696,0,0
120,3.0233426,0,0
121,0.4004466,0,0
122,0.17520829,0,0
123,2.6416016,0,0
124,-0.3248337,0,0
125,-0.39569607,0,0
126,1.2941669,0,0
127,1.8650713,0,0
128,-0.27816296,0,0
129,1.0942291,0,0
130,0.19939938,0,0
131,0.19939947,0,0
132,2.1959724,0,0
133,-0.3248337,0,0
134,2.8954551,0,0
135,2.4915743,0,0
136,2.4915743,0,0
137,-0.34902495,0,0
138,1.7475382,0,0
139,-0.39569607,0,0
140,0.24607067,0,0
141,-0.34902495,0,0
142,0.51797974,0,0
143,0.80664337,0,0
144,1.6937189,0,0
145,0.24607067,0,0
146,-0.27816287,0,0
147,0.24607071,0,0
148,1.0292337,0,0
149,2.0115852,0,0
150,-0.32483363,0,0
151,-0.3248337,0,0
152,0.20379372,0,0
153,2.7514358,0,0
154,0.12853742,0,0
155,0.12853746,0,0
156,2.1415896,0,0
157,0.44711748,0,0
158,0.19939947,0,0
159,2.9310334,0,0
160,0.92677927,0,0
161,0.20379372,0,0
162,0.99993646,0,0
163,0.20379372,0,0
164,1.408736,0,0
165,1.9653413,0,0
166,1.9653413,0,0
167,1.2400612,0,0
168,-0.34902495,0,0
169,3.1893382,0,0
170,0.27465573,0,0
171,2.4765956,0,0
172,1.9653412,0,0
173,2.1348906,0,0
174,1.408736,0,0
175,3.507014,0,0
176,2.0596526,0,0
177,0.5050005,0,0
178,0.72802734,0,0
179,0.27465573,0,0
180,1.4128091,0,0
181,-0.34902495,0,0
182,1.1408999,0,0
183,0.88010824,0,0
184,1.4795982,0,0
185,5.282505,1,1
186,-0.395696,0,0
187,2.7117763,0,0
188,2.7117763,0,0
189,-0.39569598,0,0
190,2.711776,0,0
191,1.9843963,0,0
192,0.19939938,0,0
193,0.79888916,0,0
194,1.3334794,0,0
195,2.8496225,0,0
196,2.8496225,0,0
197,-0.27816296,0,0
198,2.7047648,0,0
199,0.12853746,0,0
200,0.8092462,0,0
201,1.8656746,0,0
202,2.575699,0,0
203,3.3681934,0,0
204,-0.39569607,0,0
205,2.7884862,0,0
206,1.4043415,0,0
207,0.44711742,0,0
208,2.9269454,0,0
209,-0.3248337,0,0
210,3.2360091,0,0
211,1.4510127,0,0
212,0.24607067,0,0
213,1.7958637,0,0
214,-0.34902495,0,0
215,1.1419492,0,0
216,1.3801503,0,0
217,0.887833,0,0
218,0.44711748,0,0
219,2.973617,0,0
220,0.434138,0,0
221,-0.3248337,0,0
222,-0.39569607,0,0
223,-0.34902495,0,0
224,-0.3248337,0,0
225,2.2932875,0,0
226,-0.395696,0,0
227,2.6188006,0,0
228,0.17520829,0,0
229,0.19939938,0,0
230,-0.34902495,0,0
231,0.19939947,0,0
232,1.2941668,0,0
233,-0.34902495,0,0
234,-0.34902492,0,0
235,-0.34902486,0,0
236,0.4004466,0,0
237,-0.39569607,0,0
238,0.19939947,0,0
239,0.4004466,0,0
240,1.3408381,0,0
241,1.7475382,0,0
242,4.6303816,1,1
243,2.4476287,0,0
244,-0.39569607,0,0
245,-0.34902495,0,0
246,1.9186704,0,0
247,0.8066433,0,0
248,-0.34902495,0,0
249,-0.34902495,0,0
250,0.4004465,0,0
251,1.8184001,0,0
252,0.19939947,0,0
253,3.28811,0,0
254,-0.3248337,0,0
255,0.88010824,0,0
256,0.79888916,0,0
257,0.44711742,0,0
258,-0.34902492,0,0
259,1.4510127,0,0
260,0.6166666,0,0
261,1.2400612,0,0
262,0.40044665,0,0
263,3.2353134,0,0
264,-0.3248337,0,0
265,-0.39569607,0,0
266,0.44711742,0,0
267,1.6937189,0,0
268,3.0008054,0,0
269,-0.27816296,0,0
270,1.2941668,0,0
271,0.19939947,0,0
272,0.24607067,0,0
273,0.4471175,0,0
274,1.6467613,0,0
275,1.8184001,0,0
276,-0.39569598,0,0
277,0.8092462,0,0
278,0.19939947,0,0
279,0.17520829,0,0
280,-0.39569607,0,0
281,0.8066433,0,0
282,-0.39569598,0,0
283,1.6762505,0,0
284,0.19939947,0,0
285,0.47130862,0,0
286,0.40044665,0,0
287,1.2233045,0,0
288,-0.3248337,0,0
289,-0.3248337,0,0
290,-0.3248337,0,0
291,-0.3248337,0,0
292,0.8092462,0,0
293,-0.3248337,0,0
