Original_Index,Anomaly_Score,Detection_Result,True_Label
0,0.6163958096614454,0,0
1,0.6050332968677538,0,0
2,0.6048439363602782,0,0
3,0.5903942337947977,0,0
4,0.5948638995388774,0,0
5,0.6181605691969616,0,0
6,0.6019402802671003,0,0
7,0.6092402875526435,0,0
8,0.6051625977772801,0,0
9,0.6283366330724788,0,0
10,0.616835441937133,0,0
11,0.5986873556564686,0,0
12,0.595347660162632,0,0
13,0.6096531481016074,0,0
14,0.6098883518831532,0,0
15,0.5842446890991276,0,0
16,0.586435452574022,0,0
17,0.5981933686236034,0,0
18,0.6042326829455286,0,0
19,0.5955027997049243,0,0
20,0.588045362687379,0,0
21,0.5972740112505316,0,0
22,0.6239902340838772,0,0
23,0.6274940436700297,0,0
24,0.6028956845277529,0,0
25,0.6026870591051456,0,0
26,0.6110932891363127,0,0
27,0.650561133674263,1,0
28,0.5878806197125105,0,0
29,0.5979894396455219,0,0
30,0.5872269298794163,0,0
31,0.6021874337715977,0,0
32,0.5941281737294296,0,0
33,0.6006395753536523,0,0
34,0.5915948645464607,0,0
35,0.638532376275908,0,0
36,0.6063082588000409,0,0
37,0.6339555132272473,0,0
38,0.6152206509045991,0,0
39,0.5934249468682674,0,0
40,0.5923010425640868,0,0
41,0.6200499780473326,0,0
42,0.6368211326695973,0,0
43,0.5986283729239261,0,0
44,0.5983462650199891,0,0
45,0.6274233054364606,0,0
46,0.5915069348793435,0,0
47,0.6037177955947503,0,0
48,0.608990998223735,0,0
49,0.6069792671762606,0,0
50,0.5886860988925356,0,0
51,0.5835164936704198,0,0
52,0.6054412681720418,0,0
53,0.6192020445366965,0,0
54,0.5920411761817744,0,0
55,0.5906159171186247,0,0
56,0.5948644480025422,0,0
57,0.6102053175503449,0,0
58,0.6000339783555549,0,0
59,0.6153220772055106,0,0
60,0.6072139406902404,0,0
61,0.5816694509407084,0,0
62,0.6002804404034606,0,0
63,0.6023849978476675,0,0
64,0.618833545037873,0,0
65,0.6069467075207989,0,0
66,0.6048891769628902,0,0
67,0.6117914544327705,0,0
68,0.594449222773532,0,0
69,0.6261923104488188,0,0
70,0.593940499899804,0,0
71,0.637867189592312,0,0
72,0.5872042958173563,0,0
73,0.5930608917171968,0,0
74,0.607216028075828,0,0
75,0.5968164426908628,0,0
76,0.5969279810281453,0,0
77,0.6295578343989696,0,0
78,0.6169397650287776,0,0
79,0.5798838259550279,0,0
80,0.5742256262739982,0,0
